session_id,customer_id,station_id,connection_id,date_id,kwh_charged,duration_minutes,revenue_usd,cost_usd
2886,3848470279,507864,872870,20260829,41.92,15,16.77,7.55
2887,887070223,507863,872869,20260813,5.75,57,2.3,1.03
2888,124000271,507867,872875,20260809,24.73,47,9.89,4.45
2889,1676350755,508005,873175,20260816,63.12,26,25.25,11.36
2890,1412605575,507739,872626,20260826,84.34,83,33.74,15.18
2891,3138696081,508016,873192,20260821,12.93,36,5.17,2.33
2892,990129101,507771,872713,20260826,37.12,63,14.85,6.68
2893,1591327887,507919,872985,20260817,69.01,59,27.6,12.42
2894,3118489580,507865,872871,20260828,21.32,44,8.53,3.84
2895,2852003732,507866,872872,20260830,49.41,94,19.76,8.89
2896,4182913297,507919,872983,20260827,63.65,34,25.46,11.46
2897,3387958369,507763,872658,20260829,54.28,37,21.71,9.77
2898,4133064178,508005,873176,20260814,20.04,24,8.02,3.61
2900,3264469343,507959,873058,20260813,67.7,102,27.08,12.19
2901,3604076243,507864,872870,20260906,49.34,82,19.74,8.88
2902,708458366,507869,872878,20260905,5.42,36,2.17,0.98
2904,17976969,507819,872795,20260826,7.82,28,3.13,1.41
2905,297841233,507811,872785,20260814,64.66,101,25.86,11.64
2906,64469033,507763,872668,20260901,21.2,26,8.48,3.82
2907,2736881305,507738,872623,20260828,81.65,52,32.66,14.7
2908,1238266849,507791,872757,20260810,34.44,50,13.78,6.2
2909,1073482153,507922,872997,20260821,31.15,51,12.46,5.61
2910,1398882554,507933,873011,20260809,16.91,59,6.76,3.04
2911,478879280,507867,872876,20260825,29.45,93,11.78,5.3
2913,2347508906,507763,872669,20260901,84.71,49,33.88,15.25
2914,1548048851,507815,872789,20260827,34.46,48,13.78,6.2
2915,2467489892,507814,872788,20260904,40.89,32,16.36,7.36
2916,1211318931,507919,872984,20260809,62.77,105,25.11,11.3
2917,4080977858,507806,872775,20260902,75.9,61,30.36,13.66
2918,1883959622,508018,873194,20260901,52.44,56,20.98,9.44
2919,922351398,507820,872797,20260812,36.32,72,14.53,6.54
2920,3955578297,507921,872995,20260824,38.01,106,15.2,6.84
2921,368016529,507804,872771,20260824,60.65,119,24.26,10.92
2922,290016671,507763,872670,20260811,5.26,78,2.1,0.95
2923,2632786776,507763,872673,20260904,54.57,52,21.83,9.82
2924,710726844,507763,872657,20260828,33.44,57,13.38,6.02
2925,291062259,507919,872985,20260812,68.54,43,27.42,12.34
2926,4212571865,507779,872726,20260830,12.44,49,4.98,2.24
2927,2114748329,507919,872983,20260812,52.06,84,20.82,9.37
2928,594795511,507763,872661,20260830,43.48,70,17.39,7.83
2929,1171157211,507825,872807,20260814,56.39,59,22.56,10.15
2930,2672973041,507859,872864,20260809,10.19,76,4.08,1.83
2931,449686584,507746,872635,20260828,51.4,71,20.56,9.25
2932,2488925403,508000,873170,20260810,49.92,67,19.97,8.99
2933,1390878568,507990,873122,20260813,49.85,42,19.94,8.97
2934,4020796860,507820,872798,20260902,53.28,84,21.31,9.59
2935,2007227156,507821,872800,20260830,59.12,25,23.65,10.64
2936,276072598,507771,872714,20260826,69.4,91,27.76,12.49
2937,2929821054,507779,872726,20260819,26.59,103,10.64,4.79
2938,3163318186,507863,872869,20260824,71.0,57,28.4,12.78
2939,4180212682,507931,873009,20260826,44.86,19,17.94,8.07
2940,3659438778,507807,872779,20260814,11.16,91,4.46,2.01
2941,2330084562,507763,872670,20260819,9.68,47,3.87,1.74
2942,2722209140,507804,872771,20260825,31.74,28,12.7,5.71
2943,2322395164,507763,872674,20260822,67.79,45,27.12,12.2
2944,4122051364,507808,872782,20260813,61.61,68,24.64,11.09
2945,354872493,507922,872996,20260816,68.09,72,27.24,12.26
2946,1139817680,507738,872623,20260815,46.38,86,18.55,8.35
2947,2473254509,507863,872869,20260813,40.22,55,16.09,7.24
2948,1527197512,508001,873171,20260907,16.8,12,6.72,3.02
2949,3773434406,508005,873176,20260817,31.26,83,12.5,5.63
2950,982004505,507865,872871,20260827,39.72,111,15.89,7.15
2951,1895598578,507920,872989,20260830,12.09,74,4.84,2.18
2952,2126372800,508001,873171,20260825,22.65,100,9.06,4.08
2953,3101430058,507763,872672,20260828,52.86,119,21.14,9.51
2955,1763033155,507763,872661,20260830,84.87,60,33.95,15.28
2956,1625609420,507746,872635,20260906,79.65,119,31.86,14.34
2957,1711223425,507823,872804,20260901,56.41,115,22.56,10.15
2958,4274249903,507869,872878,20260903,38.7,90,15.48,6.97
2959,4089066953,507920,872992,20260904,55.89,82,22.36,10.06
2960,3788672109,507958,873057,20260906,67.85,15,27.14,12.21
2961,2203096662,507895,872922,20260902,14.47,116,5.79,2.6
2962,855606457,507892,872918,20260905,37.79,98,15.12,6.8
2963,163017512,508007,873179,20260814,72.18,48,28.87,12.99
2964,33998425,507763,872657,20260827,35.71,69,14.28,6.43
2965,239331119,507763,872671,20260902,50.75,37,20.3,9.14
2966,4220611453,507825,872807,20260828,52.02,106,20.81,9.36
2967,618882276,507763,872657,20260821,19.76,63,7.9,3.56
2968,264631481,507919,872985,20260825,33.98,46,13.59,6.12
2969,3546477597,507920,872989,20260830,31.76,18,12.7,5.72
2970,735157485,507933,873011,20260815,7.1,91,2.84,1.28
2971,146271438,507859,872864,20260906,6.94,65,2.78,1.25
2972,3771828660,507763,872671,20260904,71.54,68,28.62,12.88
2973,1180491884,508001,873171,20260904,26.85,94,10.74,4.83
2974,1825326228,508011,873186,20260818,46.45,11,18.58,8.36
2975,4202118620,507780,872728,20260822,28.9,70,11.56,5.2
2976,391366527,507763,872672,20260815,80.25,67,32.1,14.44
2977,853978503,507919,872980,20260902,25.74,116,10.3,4.63
2978,2480567802,507929,873006,20260814,39.37,69,15.75,7.09
2979,3549245140,507744,872633,20260904,74.82,111,29.93,13.47
2980,2113388113,507763,872670,20260905,72.35,49,28.94,13.02
2981,2137219473,507933,873011,20260903,19.89,45,7.96,3.58
2982,1413438242,507771,872713,20260829,69.21,116,27.68,12.46
2983,1590068877,507822,872802,20260903,41.65,46,16.66,7.5
2985,2906975653,507772,872715,20260815,15.68,101,6.27,2.82
2986,2329886880,507825,872808,20260811,11.45,27,4.58,2.06
2987,2136269341,507807,872779,20260821,63.24,107,25.3,11.38
2988,768985948,507859,872864,20260822,44.72,72,17.89,8.05
2989,57922310,507933,873011,20260815,39.95,31,15.98,7.19
2991,801711654,507763,872659,20260903,66.24,67,26.5,11.92
2992,3179067949,507812,872786,20260826,17.71,66,7.08,3.19
2993,4280689193,507803,872770,20260813,53.82,86,21.53,9.69
2994,1408530013,508001,873171,20260904,15.83,13,6.33,2.85
2995,3880890146,507818,872793,20260820,65.11,95,26.04,11.72
2997,3891363962,508022,873199,20260827,81.53,70,32.61,14.68
2998,1643947999,507822,872802,20260823,10.52,116,4.21,1.89
2999,1110250770,508019,873196,20260809,9.56,63,3.82,1.72
3000,3963274480,507961,873060,20260818,27.57,97,11.03,4.96
